1,3.5118214236,2.9601364812
1,3.4343946828,9.1819067038
2,1.9085248028,1.9321458650
2,1.5957207613,11.5925833292
3,2.2688546129,3.9143879991
3,2.4883403948,9.0581113920
4,4.5365310801,3.5750273217
4,4.4697877727,12.9858876715
5,3.3947798620,4.9987165863
5,3.2930041701,7.3059896675
6,0.5864892204,0.1014940003
6,0.7357425844,5.6906807651
7,1.8496424444,3.2958211638
7,1.8054753130,4.1346811672
8,4.2382536794,2.6645676449
8,4.7320308363,10.8948988931
9,1.3740798804,4.7861073466
9,1.2454967692,6.5357538194
10,2.1893728644,3.4767030427
10,1.7144459486,9.0919096235
11,1.5901620238,2.3375622679
11,1.2232797055,10.4642670880
12,3.2000401191,2.1037812681
12,3.5316009683,8.5911184772
13,3.8977200713,2.3910332505
13,3.7597242954,6.0545891131
14,1.6002920789,3.8806174413
14,1.0359343392,13.7081119622
15,3.0339991131,2.3641500879
15,3.2842778269,5.1551006590
16,0.7055791373,1.5953386185
16,0.6618383003,3.8699972846
17,0.0285600801,1.9360417849
17,0.1125377210,3.2926221746
18,2.1034822703,3.5316333293
18,2.7984735742,12.5217413297
19,4.4715824235,4.4871141083
19,4.8445251291,8.7797605387
20,0.7796880895,3.7755227637
20,0.7068195821,9.3860538197
21,4.8044392330,0.5869668746
21,4.7349748610,5.3609344039
22,4.8394032508,0.4769535179
22,3.5292205433,8.7138300704
23,4.2740466371,1.3624020716
23,4.2358770929,1.9397304243
24,4.4585688836,0.2497049898
24,4.7235291787,3.4433437325
25,4.3742493212,4.8464759851
25,4.1028588780,12.1092498614
26,3.9494400360,2.3040020462
26,4.0936633925,12.0053012486
27,2.7958467456,3.6168190251
27,2.4494381309,9.8721880651
28,3.0442288531,2.8075664733
28,2.9383071007,5.6933770374
29,3.7946864814,3.7772346685
29,3.3176031713,7.5210602407
30,4.7863505635,4.8404451454
30,4.0965099620,7.0380718029
31,0.3463125066,1.9558639807
31,1.1063710076,11.7650300714
32,1.0868602758,3.2589822902
32,1.0909965682,3.3316560047
33,3.7378231835,0.2594220029
33,3.0223900538,7.1568600723
34,3.3549992316,4.4650418067
34,2.8800950405,8.2274942713
35,2.8346822320,4.4415683737
35,1.1847607090,11.3872342046
36,0.7408697917,4.9605836423
36,0.6291273606,6.2326389233
37,4.8476000503,1.9190899135
37,4.8007836962,2.6932893914
38,1.5170973652,3.5408413332
38,1.3669948391,12.4921050184
39,4.8065839215,4.2501536318
39,4.2397979923,12.2914313654
40,2.1427207906,4.7153960978
40,2.1031167690,5.0532072380
41,1.0782595650,4.9206255726
41,0.9111167437,11.1037105299
42,1.5592809853,4.5130511621
42,1.6282256756,8.1261647639
43,4.6725314977,0.1570621297
43,4.6966072095,1.5615276942
44,4.8643123049,0.4341336581
44,4.8867293134,1.7176965989
45,0.4473026792,1.8016923814
45,0.4635149537,2.1614617487
46,4.8281954282,0.5481144995
46,5.0715230604,4.5593996202
47,3.0624908839,1.9971420400
47,2.7245631719,11.7234620606
48,4.0063138164,3.6893300295
48,3.0066766799,12.5340899300
49,4.6936125942,4.3660871894
49,4.7528811458,10.3654777574
50,1.2105739644,3.2415584003
50,1.0942021838,10.9629448808
51,1.0861114926,2.0871895599
51,0.0988378844,8.9636038728
52,0.5474593962,4.1480886684
52,0.4798928300,4.5437961971
53,2.6953739280,4.9474234292
53,2.1531678233,12.2690681922
54,1.2674940409,1.8949931995
54,0.1719600427,9.9341091727
55,4.1773423568,2.4269769013
55,4.1545523735,3.0743570050
56,0.4925183276,3.0838001555
56,-0.2016769396,7.9001080419
57,3.9660954086,2.0396757771
57,4.4040297049,11.9655979535
58,2.6657848509,4.0263817747
58,2.6991358409,6.1739662989
59,1.0609908297,2.9542386543
59,1.2608721399,7.9447213241
60,2.9329016547,1.3642572083
60,2.9193731788,1.9203975781
61,2.3104310593,2.3227847476
61,2.2691813109,2.6752622872
62,3.4430382757,2.1621825210
62,2.7985938429,7.0126068486
63,1.2267425054,1.7961680337
63,1.0177524655,4.7371874433
64,4.6871851470,4.5576927058
64,4.7030337934,5.2056781824
65,3.4355347746,1.7347449540
65,2.1687915677,8.6209532349
66,4.6526472929,2.6901933592
66,4.5240828166,5.8437629200
67,2.0896570763,1.0289184845
67,2.2482531097,8.8566894726
68,4.0696532207,2.4901657828
68,4.1472277288,4.2959119061
69,2.2002521022,0.8171450362
69,2.2159115521,1.0602696394
70,0.0438231978,3.5730635395
70,-0.2083004433,7.6945740796
71,4.9751399749,1.4863848347
71,5.2546900095,6.2844699578
72,0.3752912751,2.9626508250
72,-0.0392553962,5.3957908329
73,2.5709831141,4.5078893557
73,2.1192107463,12.9009083446
74,3.8953110666,3.8984477305
74,4.6055232750,12.6740561939
75,1.4667805379,3.1671661105
75,0.8624619621,10.1091451113
76,0.7603119533,3.5633397076
76,0.6651932968,6.2461500083
77,1.7094306671,4.7108268726
77,1.8471254847,7.6986752403
78,0.2495009343,0.4355151687
78,-0.1723801942,10.0665591056
79,1.0231249279,1.1277903518
79,0.6801121028,5.2805342351
80,2.6184269111,4.6080925142
80,1.6381255387,13.7776434618
81,1.1864538314,1.0039298948
81,0.6477939778,7.2460874373
82,3.4321370878,1.1363074509
82,-4.7133981867,4.4939285346
83,3.2230080110,3.3558315139
83,1.5438258024,4.6271830604
84,0.5927121467,2.5928258033
84,-6.3136022813,6.3409103222
85,2.1781386901,1.2066999081
85,-1.7573481201,2.6596077885
86,1.4011586058,2.1917988685
86,-4.5309839242,4.3421083496
87,0.6495293675,3.1131819176
87,-8.5086053907,7.0061440188
88,2.7205043560,3.3164173648
88,1.5964209029,4.1972643998
89,1.6553631336,3.2657374653
89,-1.8520868568,4.4078365488
90,0.3214891371,4.5984156470
90,0.1662485653,4.6636150537
91,0.4377750630,3.0357773347
91,-3.9571594362,5.7335817757
92,2.0473877944,0.2848743656
92,-4.0379484414,1.3463884857
93,3.6581975213,2.0764029674
93,2.3362656653,2.7198873573
94,4.2230748278,2.3650708502
94,3.5788750182,3.2247488482
95,2.0412111399,1.4146258632
95,-5.8153017939,6.8885694463
96,3.4921191361,1.3559423031
96,-3.5831184818,6.9339696755
97,2.1624846954,2.9159553156
97,-3.2886853533,8.7930584215
98,1.0863462570,2.6768730019
98,0.2034826230,2.7304196228
99,3.5937712735,1.7956711833
99,3.3596322752,1.8882862524
100,2.0527208027,2.7409980475
100,-6.0950884373,4.5567594118
101,4.5900539356,0.4546145744
101,3.6350020509,1.5767047876
102,3.2242771224,1.4338660717
102,-5.1498878106,5.3741046034
103,1.9162352486,2.4590376003
103,-5.9602554231,7.4687239316
104,1.7775255376,2.7995514970
104,0.8548604064,3.3435418041
105,0.8371309052,2.1064242578
105,-6.9765164124,6.1023277318
106,2.8824825567,2.5558811802
106,-0.5536280134,4.7246393008
107,3.4565548645,1.9796135406
107,2.4241735557,2.9125877329
108,3.0379428282,0.7435696090
108,-3.7970364702,4.8375588976
109,4.7321770585,4.4229795372
109,3.5944829914,5.1100917863
110,3.7869837015,1.7732865478
110,-0.8221140560,3.3827395069
111,1.0413824840,2.9116297846
111,-4.5813285876,8.0058766745
112,3.0649951051,2.9418491051
112,-1.7694604364,11.1972717777
113,3.5241963531,3.1485143975
113,-4.9446174071,7.2810776441
114,4.2690788314,3.0235507790
114,1.7693848929,5.0540241185
115,2.4573689716,3.5428683180
115,-2.8534425747,11.1043096552
116,4.3118897196,3.6071724870
116,0.0631340386,8.2149887271
